dīp 	(IV Ā)	dīpayate	causative indicative
dīp 	(IV Ā)	dīpayati	causative indicative
dīp 	(IV Ā)	dīpitum	infinitive
dīp 	(IV Ā)	dīpta	past participle
dīp 	(IV Ā)	dīpyate	indicative
dīp 	(IV Ā)	dīpyati	indicative
diś 	(VI PĀ)	adikṣat	aorist
diś 	(VI PĀ)	dekṣyate	future
diś 	(VI PĀ)	dekṣyati	future
diś 	(VI PĀ)	deśayate	causative indicative
diś 	(VI PĀ)	deśayati	causative indicative
diś 	(VI PĀ)	°deṣṭavya	gerundive
diś 	(VI PĀ)	deṣṭum	infinitive
diś 	(VI PĀ)	°deśya	gerundive
diś 	(VI PĀ)	dideśa	perfect
diś 	(VI PĀ)	didikṣati	desiderative indicative
diś 	(VI PĀ)	didiśe	perfect
diś 	(VI PĀ)	diśate	indicative
diś 	(VI PĀ)	diśati	indicative
diś 	(VI PĀ)	diṣṭa	past participle
diś 	(VI PĀ)	diṣṭvā	absolutive
diś 	(VI PĀ)	°diśya	absolutive
diś 	(VI PĀ)	diśyate	present passive
div / dev 	(I Ā)	paridevate	indicative
div / dev 	(I Ā)	paridevati	indicative
div / dev 	(I Ā)	paridevayate	causative indicative
div / dev 	(I Ā)	paridevayati	causative indicative
div / dev 	(I Ā)	paridevitum	infinitive
div / dev 	(I Ā)	paridyūna	past participle
div  	(IV  P)	adevīt	aorist
div  	(IV  P)	devayati	causative indicative
div  	(IV  P)	deviṣyati	future
div  	(IV  P)	devitavya	gerundive
div  	(IV  P)	devitum	infinitive
div  	(IV  P)	°dīvya	absolutive
div  	(IV  P)	dīvyate	indicative
div  	(IV  P)	dīvyati	indicative
div  	(IV  P)	dyūta	past participle
div  	(IV  P)	dyūtvā	absolutive
dolāy 	(Denom.)	dolāyate	indicative
dolāy 	(Denom.)	dolāyita	past participle
draḍhay 	(Denom.)	draḍhayati	indicative
drā / dra / drai 	(I P)	ni-dadrau	perfect
drā / dra / drai 	(I P)	ni-didrāsati	desiderative indicative
drā / dra / drai 	(I P)	ni-drāṇa	past participle
drā / dra / drai 	(I P)	ni-drāsyati	future
drā / dra / drai 	(I P)	ni-drāti	indicative
drā / dra / drai 	(I P)	ni-drātum	infinitive
drā / dra / drai 	(I P)	ni-drāyate	indicative
drā / dra / drai 	(I P)	ni-drita	past participle
drā / dra  	(II P)	daridrāti	intensive indicative
drā / dra  	(II P)	drāṇa	past participle
drā / dra  	(II P)	drāpayati	causative indicative
drā / dra  	(II P)	drāti	indicative
drā / dra  	(II P)	vidadruḥ	perfect
dṛbh 	(VI P)	darbhita	causative past participle
dṛbh 	(VI P)	dṛbdha	past participle
dṛbh 	(VI P)	dṛbhati	indicative
dṛ / dṝ 	(IX P)	adīdarat	causative aorist
dṛ / dṝ 	(IX P)	dadāra	perfect
dṛ / dṝ 	(IX P)	°daraṇīya	gerundive
dṛ / dṝ 	(IX P)	dārayate	causative indicative
dṛ / dṝ 	(IX P)	darayati	causative indicative
dṛ / dṝ 	(IX P)	dārayati	causative indicative
dṛ / dṝ 	(IX P)	dīrṇa	past participle
dṛ / dṝ 	(IX P)	dīryate	present passive
dṛ / dṝ 	(IX P)	dṛṇāti	indicative
dṛp 	(IV P)	darpayati	causative indicative
dṛp 	(IV P)	darpita	causative past participle
dṛp 	(IV P)	dṛpta	past participle
dṛp 	(IV P)	dṛpyati	indicative
dṛś 	(I P)	adarśat	aorist
dṛś 	(I P)	adīdṛśat	causative aorist
dṛś 	(I P)	adrākṣīt	aorist
dṛś 	(I P)	dadarśa	perfect
dṛś 	(I P)	dadṛśe	perfect
dṛś 	(I P)	dadṛśuḥ	perfect
dṛś 	(I P)	darīdṛśyate	intensive indicative
dṛś 	(I P)	darśanīya	gerundive
dṛś 	(I P)	darśayate	causative indicative
dṛś 	(I P)	darśayati	causative indicative
dṛś 	(I P)	didṛkṣate	desiderative indicative
dṛś 	(I P)	drakṣyate	future
dṛś 	(I P)	drakṣyati	future
dṛś 	(I P)	draṣṭā	periphrastiv future
dṛś 	(I P)	draṣtavya	gerundive
dṛś 	(I P)	draṣṭum	infinitive
dṛś 	(I P)	dṛṣṭa	past participle
dṛś 	(I P)	dṛṣṭvā	absolutive
dṛś 	(I P)	°dṛśya	absolutive
dṛś 	(I P)	dṛśya	gerundive
dṛś 	(I P)	dṛśyate	present passive
druh 	(IV P)	adruhat	aorist
druh 	(IV P)	drogdhavya	gerundive
druh 	(IV P)	drugdha	past participle
druh 	(IV P)	druhya	gerundive
druh 	(IV P)	druhyate	indicative
druh 	(IV P)	druhyati	indicative
druh 	(IV P)	dudroha	perfect
druh 	(IV P)	dudrohitha	perfect
druh 	(IV P)	dudruhe	perfect
druh 	(IV P)	dudruhiva	perfect
dru 	(I P)	adudruvat	aorist
dru 	(I P)	adudruvat	causative aorist
dru 	(I P)	dravate	indicative
dru 	(I P)	dravati	indicative
dru 	(I P)	drāvayate	causative indicative
dru 	(I P)	drāvayati	causative indicative
dru 	(I P)	drāvya	causative gerundive
dru 	(I P)	drāvyate	causative passive
dru 	(I P)	drotum	infinitive
dru 	(I P)	druta	past participle
dru 	(I P)	drutvā	absolutive
dru 	(I P)	°drutya	absolutive
dru 	(I P)	drūyate	present passive
dru 	(I P)	dudrāva	perfect
dru 	(I P)	dudrotha	perfect
dru 	(I P)	dudruma	perfect
dru 	(I P)	dudruva	perfect
dru 	(I P)	dudruvatuḥ	perfect
dru 	(I P)	dudruve	perfect
dru 	(I P)	dudruvuḥ	perfect
dṛ  	(VI Ā)	ādaraṇīya	gerundive
dṛ  	(VI Ā)	ādartavya	gerundive
dṛ  	(VI Ā)	ādriyate	indicative
dṛ  	(VI Ā)	ādṛta	past participle
dṛ  	(VI Ā)	ādṛtya	absolutive
dṛ  	(VI Ā)	ādṛtya	gerundive
dṛ  	(VI Ā)	driyate	present passive
duh 	(II PĀ)	adhok	imperfect
duh 	(II PĀ)	adhugdhvam	imperfect
duh 	(II PĀ)	adhukṣata	aorist
duh 	(II PĀ)	adhukṣat	aorist
duh 	(II PĀ)	adoham	imperfect
duh 	(II PĀ)	adūduhat	causative aorist
duh 	(II PĀ)	adugdhāḥ	imperfect
duh 	(II PĀ)	adugdha	imperfect
duh 	(II PĀ)	adugdham	imperfect
duh 	(II PĀ)	adugdhām	imperfect
duh 	(II PĀ)	aduhan	imperfect
duh 	(II PĀ)	aduhata	imperfect
duh 	(II PĀ)	aduhātām	imperfect
duh 	(II PĀ)	aduhāthām	imperfect
duh 	(II PĀ)	aduhi	imperfect
duh 	(II PĀ)	aduhmahi	imperfect
duh 	(II PĀ)	aduhma	imperfect
duh 	(II PĀ)	aduhvahi	imperfect
duh 	(II PĀ)	aduhva	imperfect
duh 	(II PĀ)	dhokṣi	indicative
duh 	(II PĀ)	dhokṣyate	future
duh 	(II PĀ)	dhugdhvam	imperative
duh 	(II PĀ)	dhugdhve	indicative
duh 	(II PĀ)	dhukṣe	indicative
duh 	(II PĀ)	dhukṣva	imperative
duh 	(II PĀ)	dogdhavya	gerundive
duh 	(II PĀ)	dogdhi	indicative
duh 	(II PĀ)	dogdhu	imperative
duh 	(II PĀ)	dogdhum	infinitive
duh 	(II PĀ)	dohai	imperative
duh 	(II PĀ)	dohāmahai	imperative
duh 	(II PĀ)	dohāma	imperative
duh 	(II PĀ)	dohāni	imperative
duh 	(II PĀ)	dohāvahai	imperative
duh 	(II PĀ)	dohāva	imperative
duh 	(II PĀ)	dohayate	causative indicative
duh 	(II PĀ)	dohayati	causative indicative
duh 	(II PĀ)	dohmi	indicative
duh 	(II PĀ)	dohya	gerundive
duh 	(II PĀ)	dudhukṣati	desiderative indicative
duh 	(II PĀ)	dudoha	perfect
duh 	(II PĀ)	duduhe	perfect
duh 	(II PĀ)	dugdhaḥ	indicative
duh 	(II PĀ)	dugdha	imperative
duh 	(II PĀ)	dugdha	indicative
duh 	(II PĀ)	dugdham	imperative
duh 	(II PĀ)	dugdhām	imperative
duh 	(II PĀ)	dugdha	past participle
duh 	(II PĀ)	dugdhe	indicative
duh 	(II PĀ)	dugdhi	imperative
duh 	(II PĀ)	dugdhvā	absolutive
duh 	(II PĀ)	duhanti	indicative
duh 	(II PĀ)	duhantu	imperative
duh 	(II PĀ)	duhatām	imperative
duh 	(II PĀ)	duhātām	imperative
duh 	(II PĀ)	duhate	indicative
duh 	(II PĀ)	duhāte	indicative
duh 	(II PĀ)	duhāthām	imperative
duh 	(II PĀ)	duhāthe	indicative
duh 	(II PĀ)	duhe	indicative
duh 	(II PĀ)	duhīta	optative
duh 	(II PĀ)	duhmahe	indicative
duh 	(II PĀ)	duhmaḥ	indicative
duh 	(II PĀ)	duhvahe	indicative
duh 	(II PĀ)	duhvaḥ	indicative
duh 	(II PĀ)	duhya	gerundive
duh 	(II PĀ)	duhyate	present passive
duh 	(II PĀ)	duhyāt	optative
duḥkh 	(X P)	duḥkhayati	indicative
duḥkh 	(X P)	duḥkhita	past participle
dul 	(X PĀ)	dolayati	indicative
dul 	(X PĀ)	dolita	past participle
dūray 	(Denom.)	dūrayati	indicative
dūray 	(Denom.)	dūrita	past participle
duṣ 	(IV P)	doṣayati	causative indicative
duṣ 	(IV P)	dūṣayate	causative indicative
duṣ 	(IV P)	dūṣayati	causative indicative
duṣ 	(IV P)	dūṣita	causative past participle
duṣ 	(IV P)	duṣṭa	past participle
duṣ 	(IV P)	dūṣya	gerundive
duṣ 	(IV P)	dūṣyate	causative passive
duṣ 	(IV P)	duṣyate	indicative
duṣ 	(IV P)	duṣyate	present passive
duṣ 	(IV P)	duṣyati	indicative
du 	(V P)	dāvayati	causative indicative
du 	(V P)	dūna	past participle
du 	(V P)	dunoti	indicative
du 	(V P)	duta	past participle
du 	(V P)	dūyate	present passive
dviguṇay 	(Denom.)	dviguṇayati	indicative
dviguṇay 	(Denom.)	dviguṇita	past participle
dviṣ 	(II PĀ)	adveṣam	imperfect
dviṣ 	(II PĀ)	adveṭ	imperfect
dviṣ 	(II PĀ)	adviṣan	imperfect
dviṣ 	(II PĀ)	adviṣma	imperfect
dviṣ 	(II PĀ)	adviṣṭa	imperfect
dviṣ 	(II PĀ)	adviṣṭam	imperfect
dviṣ 	(II PĀ)	adviṣṭām	imperfect
dviṣ 	(II PĀ)	adviṣva	imperfect
dviṣ 	(II PĀ)	didveṣa	perfect
dviṣ 	(II PĀ)	dvekṣi	indicative
dviṣ 	(II PĀ)	dveṣaṇīya	gerundive
dviṣ 	(II PĀ)	dveṣayati	causative indicative
dviṣ 	(II PĀ)	dveṣmi	indicative
dviṣ 	(II PĀ)	dveṣṭi	indicative
dviṣ 	(II PĀ)	dveṣṭum	infinitive
dviṣ 	(II PĀ)	dveṣya	gerundive
dviṣ 	(II PĀ)	dviṣanti	indicative
dviṣ 	(II PĀ)	dviṣmaḥ	indicative
dviṣ 	(II PĀ)	dviṣṭaḥ	indicative
dviṣ 	(II PĀ)	dviṣṭa	past participle
dviṣ 	(II PĀ)	dviṣṭhaḥ	indicative
dviṣ 	(II PĀ)	dviṣṭha	indicative
dviṣ 	(II PĀ)	dviṣvaḥ	indicative
dviṣ 	(II PĀ)	dviṣyate	present passive
dyut 	(I Ā)	adyutat	aorist
dyut 	(I Ā)	didyute	perfect
dyut 	(I Ā)	dyotate	indicative
dyut 	(I Ā)	dyotayati	causative indicative
dyut 	(I Ā)	dyotita	causative past participle
dyut 	(I Ā)	dyotya	gerundive
dyut 	(I Ā)	dyotyate	causative passive
dyut 	(I Ā)	dyutita	past participle
dyut 	(I Ā)	°dyutya	absolutive
edh 	(I Ā)	aidhata	imperfect
edh 	(I Ā)	babhūva	periphrastic perfect
edh 	(I Ā)	edhām āsa	periphrastic perfect
edh 	(I Ā)	edhatām	imperative
edh 	(I Ā)	edhate	indicative
edh 	(I Ā)	edhati	indicative
edh 	(I Ā)	edhayati	causative indicative
edh 	(I Ā)	edheta	optative
edh 	(I Ā)	edhire	perfect
edh 	(I Ā)	edhita	past participle
edh 	(I Ā)	edhitum	infinitive
edh 	(I Ā)	edidhiṣate	desiderative indicative
gā		agāt	aorist
gad 	(I P)	agādi	passive aorist
gad 	(I P)	gadati	indicative
gad 	(I P)	gādayati	causative indicative
gad 	(I P)	gadiṣyate	future
gad 	(I P)	gadiṣyati	future
gad 	(I P)	gadita	past participle
gad 	(I P)	gaditum	infinitive
gad 	(I P)	gaditvā	absolutive
gad 	(I P)	gadya	gerundive
gad 	(I P)	gadyate	present passive
gad 	(I P)	jagāda	perfect
gad 	(I P)	jagade	perfect
gad 	(I P)	jāgadyate	intensive indicative
gad 	(I P)	jigadiṣati	desiderative indicative
gāh 	(I Ā)	gāḍha	past participle
gāh 	(I Ā)	gāhate	indicative
gāh 	(I Ā)	gāhati	indicative
gāh 	(I Ā)	gāhayati	causative indicative
gāh 	(I Ā)	gāhiṣyate	future
gāh 	(I Ā)	gāhita	past participle
gāh 	(I Ā)	gāhitum	infinitive
gāh 	(I Ā)	gāhitvā	absolutive
gāh 	(I Ā)	°gāhya	absolutive
gāh 	(I Ā)	gāhyate	present passive
gāh 	(I Ā)	jagāhe	perfect
gai 	(I P)	agāsīt	aorist
gai 	(I P)	gāpayate	causative indicative
gai 	(I P)	gāpayati	causative indicative
gai 	(I P)	gāsyati	future
gai 	(I P)	gātavya	gerundive
gai 	(I P)	gātum	infinitive
gai 	(I P)	gāyate	indicative
gai 	(I P)	gāyati	indicative
gai 	(I P)	geya	gerundive
gai 	(I P)	gīta	past participle
gai 	(I P)	gītvā	absolutive
gai 	(I P)	°gīya	absolutive
gai 	(I P)	gīyate	present passive
gai 	(I P)	jagau	perfect
gai 	(I P)	jage	perfect
galbh 	(I Ā)	°jagalbhe	perfect
galbh 	(I Ā)	pragalbhate	indicative
galbh 	(I Ā)	pragalbhita	past participle
gal 	(I P)	galati	indicative
gal 	(I P)	gālayati	causative indicative
gal 	(I P)	galgalyate	intensive indicative
gal 	(I P)	galita	past participle
gal 	(I P)	galitum	infinitive
gam 	(I P)	agamat	aorist
gam 	(I P)	agami	passive aorist
gam 	(I P)	ajīgamat	causative aorist
gam 	(I P)	gacchate	indicative
gam 	(I P)	gacchati	indicative
gam 	(I P)	gamanīya	gerundive
gam 	(I P)	gamayati	causative indicative
gam 	(I P)	gamayitavya	causative gerundive
gam 	(I P)	gamiṣyate	future
gam 	(I P)	gamiṣyati	future
gam 	(I P)	°gamya	absolutive
gam 	(I P)	gamya	gerundive
gam 	(I P)	gamyate	present passive
gam 	(I P)	gantā	periphrastiv future
gam 	(I P)	gantavya	gerundive
gam 	(I P)	gantum	infinitive
gam 	(I P)	gata	past participle
gam 	(I P)	gatvā	absolutive
gam 	(I P)	°gatya	absolutive
gam 	(I P)	jagāma	perfect
gam 	(I P)	jagme	perfect
gam 	(I P)	jagmivāṃs	periphrastic perfectA
gam 	(I P)	jagmuḥ	perfect
gam 	(I P)	jaṅgamyate	intensive passive
gam 	(I P)	jaṅganti	intensive indicative
gam 	(I P)	jigamiṣati	desiderative indicative
gaṇ 	(X PĀ)	ajīgaṇat	aorist
gaṇ 	(X PĀ)	cakāra	periphrastic perfect
gaṇ 	(X PĀ)	gaṇanīya	gerundive
gaṇ 	(X PĀ)	gaṇayām āsa	periphrastic perfect
gaṇ 	(X PĀ)	gaṇayate	indicative
gaṇ 	(X PĀ)	gaṇayati	indicative
gaṇ 	(X PĀ)	gaṇayitavya	gerundive
gaṇ 	(X PĀ)	gaṇayitum	infinitive
gaṇ 	(X PĀ)	gaṇayitvā	absolutive
gaṇ 	(X PĀ)	°gaṇayya	absolutive
gaṇ 	(X PĀ)	gaṇita	past participle
gaṇ 	(X PĀ)	gaṇya	gerundive
gaṇ 	(X PĀ)	gaṇyate	present passive
garh 	(I Ā, X ĀP)	garhaṇīya	gerundive
garh 	(I Ā, X ĀP)	garhate	indicative
garh 	(I Ā, X ĀP)	garhati	indicative
garh 	(I Ā, X ĀP)	garhayate	indicative
garh 	(I Ā, X ĀP)	garhayati	indicative
garh 	(I Ā, X ĀP)	garhiṣyate	future
garh 	(I Ā, X ĀP)	garhiṣyati	future
garh 	(I Ā, X ĀP)	garhita	past participle
garh 	(I Ā, X ĀP)	garhitavya	gerundive
garh 	(I Ā, X ĀP)	garhitum	infinitive
garh 	(I Ā, X ĀP)	garhitvā	absolutive
garh 	(I Ā, X ĀP)	°garhya	absolutive
garh 	(I Ā, X ĀP)	garhya	gerundive
garh 	(I Ā, X ĀP)	garhyate	present passive
garh 	(I Ā, X ĀP)	jagarha	perfect
garh 	(I Ā, X ĀP)	jagarhe	perfect
garj 	(I P)	garjate	indicative
garj 	(I P)	garjati	indicative
garj 	(I P)	garjita	past participle
garj 	(I P)	garjitum	infinitive
garj 	(I P)	garjitvā	absolutive
garj 	(I P)	°garjya	absolutive
garj 	(I P)	jagarja	perfect
ghas / jakṣ 	(II P)	aghasat	aorist
ghas / jakṣ 	(II P)	(I P)	indicative
ghas / jakṣ 	(II P)	jagdha	past participle
ghas / jakṣ 	(II P)	jagdhi	imperative
ghas / jakṣ 	(II P)	jagdhum	infinitive
ghas / jakṣ 	(II P)	jagdhvā	absolutive
ghas / jakṣ 	(II P)	jakṣati	indicative
ghas / jakṣ 	(II P)	jakṣiti	indicative
ghas / jakṣ 	(II P)	jighatsati	desiderative indicative
ghātay 	(Denom.)	ghātanīya	gerundive
ghātay 	(Denom.)	ghātayate	indicative
ghātay 	(Denom.)	ghātayati	indicative
ghātay 	(Denom.)	ghātita	past participle
ghātay 	(Denom.)	ghātya	gerundive
ghaṭ 	(I Ā)	°ghāṭanīya	causative gerundive
ghaṭ 	(I Ā)	ghaṭate	indicative
ghaṭ 	(I Ā)	ghaṭati	indicative
ghaṭ 	(I Ā)	ghaṭayate	causative indicative
ghaṭ 	(I Ā)	ghaṭayati	causative indicative
ghaṭ 	(I Ā)	ghāṭayati	causative indicative
ghaṭ 	(I Ā)	ghaṭayitavya	causative gerundive
ghaṭ 	(I Ā)	ghaṭiṣyate	future
ghaṭ 	(I Ā)	ghaṭita	past participle
ghaṭ 	(I Ā)	ghaṭitum	infinitive
ghaṭ 	(I Ā)	jaghaṭe	perfect
ghaṭ 	(I Ā)	jāghaṭīti	intensive indicative
ghaṭṭ 	(X PĀ)	ghaṭṭayati	indicative
ghaṭṭ 	(X PĀ)	ghaṭṭita	past participle
ghaṭṭ 	(X PĀ)	ghaṭṭyate	present passive
ghaṭṭ 	(X PĀ)	jaghaṭṭire	perfect
ghrā 	(I P)	ghrāpayati	causative indicative
ghrā 	(I P)	ghrāta	past participle
ghrā 	(I P)	ghrātavya	gerundive
ghrā 	(I P)	ghrātum	infinitive
ghrā 	(I P)	°ghrāya	absolutive
ghrā 	(I P)	ghrāyate	present passive
ghrā 	(I P)	ghreya	gerundive
ghrā 	(I P)	jaghrau	perfect
ghrā 	(I P)	jighrate	indicative
ghrā 	(I P)	jighrati	indicative
ghrā 	(I P)	jighritvā	absolutive
ghrā 	(I P)	°jighrya	absolutive
ghṛṣ 	(I P)	gharṣate	indicative
ghṛṣ 	(I P)	gharṣati	indicative
ghṛṣ 	(I P)	gharṣita	causative past participle
ghṛṣ 	(I P)	ghṛṣṭa	past participle
ghṛṣ 	(I P)	ghṛṣṭvā	absolutive
ghṛṣ 	(I P)	°ghṛṣya	absolutive
ghṛṣ 	(I P)	ghṛṣyate	present passive
ghṛṣ 	(I P)	jagharṣa	perfect
ghūrṇ 	(VI P, I Ā)	ghūrṇate	indicative
ghūrṇ 	(VI P, I Ā)	ghūrṇati	indicative
ghūrṇ 	(VI P, I Ā)	ghūrṇayati	causative indicative
ghūrṇ 	(VI P, I Ā)	ghūrṇita	past participle
ghūrṇ 	(VI P, I Ā)	jughūrṇa	perfect
ghūrṇ 	(VI P, I Ā)	°ṇe	perfect
ghuṣ 	(I PĀ)	ghoṣaṇīya	causative gerundive
ghuṣ 	(I PĀ)	ghoṣate	indicative
ghuṣ 	(I PĀ)	ghoṣati	indicative
ghuṣ 	(I PĀ)	ghoṣayati	causative indicative
ghuṣ 	(I PĀ)	ghoṣyate	causative passive
ghuṣ 	(I PĀ)	ghuṣṭa	past participle
ghuṣ 	(I PĀ)	°ghuṣya	absolutive
ghuṣ 	(I PĀ)	ghuṣya	gerundive
ghuṣ 	(I PĀ)	ghuṣyate	present passive
glai 	(I P)	glāna	past participle
glai 	(I P)	glapayati	causative indicative
glai 	(I P)	glāpayati	causative indicative
glai 	(I P)	glāti	indicative
glai 	(I P)	glāyate	indicative
glai 	(I P)	glāyati	indicative
glai 	(I P)	mā glāsīḥ	injunctive
grah 	(IX PĀ)	agrahīṣṭa	aorist
grah 	(IX PĀ)	agrahīt	aorist
grah 	(IX PĀ)	ajigrahat	causative aorist
grah 	(IX PĀ)	grahaṇīya	gerundive
grah 	(IX PĀ)	grāhayate	causative indicative
grah 	(IX PĀ)	grāhayati	causative indicative
grah 	(IX PĀ)	grahīṣyate	future
grah 	(IX PĀ)	grahīṣyati	future
grah 	(IX PĀ)	grahītā	periphrastiv future
grah 	(IX PĀ)	grahītavya	gerundive
grah 	(IX PĀ)	grahītum	infinitive
grah 	(IX PĀ)	grāhya	causative gerundive
grah 	(IX PĀ)	gṛhāṇa	imperative
grah 	(IX PĀ)	gṛhīta	past participle
grah 	(IX PĀ)	gṛhītavya	gerundive
grah 	(IX PĀ)	gṛhītvā	absolutive
grah 	(IX PĀ)	gṛhṇāti	indicative
grah 	(IX PĀ)	gṛhṇātu	imperative
grah 	(IX PĀ)	gṛhṇīte	indicative
grah 	(IX PĀ)	°gṛhya	absolutive
grah 	(IX PĀ)	gṛhya	gerundive
grah 	(IX PĀ)	gṛhyate	present passive
grah 	(IX PĀ)	jagrāha	perfect
grah 	(IX PĀ)	jagṛhe	perfect
grah 	(IX PĀ)	jagṛhuḥ	perfect
grah 	(IX PĀ)	jighṛkṣate	desiderative indicative
grah 	(IX PĀ)	jighṛkṣati	desiderative indicative
gras 	(I Ā)	agrasīt	aorist
gras 	(I Ā)	grāsam	absolutive
gras 	(I Ā)	grasanīya	gerundive
gras 	(I Ā)	grasate	indicative
gras 	(I Ā)	grasati	indicative
gras 	(I Ā)	grāsayati	causative indicative
gras 	(I Ā)	grasiṣyate	future
gras 	(I Ā)	grasiṣyati	future
gras 	(I Ā)	grasitum	infinitive
gras 	(I Ā)	grasitvā	absolutive
gras 	(I Ā)	grasta	past participle
gras 	(I Ā)	grastum	infinitive
gras 	(I Ā)	grastvā	absolutive
gras 	(I Ā)	°grasya	absolutive
gras 	(I Ā)	grasya	gerundive
gras 	(I Ā)	grasyate	present passive
gras 	(I Ā)	jagrase	perfect
grath / granth 	(IX P)	granthayate	causative indicative
grath / granth 	(IX P)	granthitvā	absolutive
grath / granth 	(IX P)	grathanīya	gerundive
grath / granth 	(IX P)	grathayati	causative indicative
grath / granth 	(IX P)	grathita	past participle
grath / granth 	(IX P)	grathitavya	gerundive
grath / granth 	(IX P)	grathitum	infinitive
grath / granth 	(IX P)	grathnāti	indicative
grath / granth 	(IX P)	°grathya	absolutive
grath / granth 	(IX P)	grathya	gerundive
grath / granth 	(IX P)	grathyate	present passive
grath / granth 	(IX P)	jagrantha	perfect
gṛdh 	(IV P)	gṛddha	past participle
gṛdh 	(IV P)	gṛddhvā	causative indicative
gṛdh 	(IV P)	gṛdhyati	indicative
gṛdh 	(IV P)	jagṛdhuḥ	perfect
gṝ  	(IX PĀ)	girate	indicative
gṝ  	(IX PĀ)	girati	indicative
gṝ  	(IX PĀ)	gīrṇa	past participle
gṝ  	(IX PĀ)	gṛṇāti	indicative
gṝ  	(IX PĀ)	gṛṇīte	indicative
gṝ  	(VI PĀ)	gariṣyati	future
gṝ  	(VI PĀ)	garitum	infinitive
gṝ  	(VI PĀ)	garītum	infinitive
gṝ  	(VI PĀ)	gilati	indicative
gṝ  	(VI PĀ)	gilita	past participle
gṝ  	(VI PĀ)	girate	indicative
gṝ  	(VI PĀ)	girati	indicative
gṝ  	(VI PĀ)	gīrṇa	past participle
gṝ  	(VI PĀ)	gīryate	present passive
gṝ  	(VI PĀ)	jagāra	perfect
guh 	(I PĀ)	aghukṣat	aorist
guh 	(I PĀ)	°gohya	gerundive
guh 	(I PĀ)	gūḍha	past participle
guh 	(I PĀ)	gūhate	indicative
guh 	(I PĀ)	gūhati	indicative
guh 	(I PĀ)	gūhayati	causative indicative
guh 	(I PĀ)	gūhitavya	gerundive
guh 	(I PĀ)	gūhitum	infinitive
guh 	(I PĀ)	°guhya	absolutive
guh 	(I PĀ)	guhya	gerundive
guh 	(I PĀ)	guhyate	present passive
guh 	(I PĀ)	jugūha	perfect
guh 	(I PĀ)	juguhe	perfect
guh 	(I PĀ)	jugūhire	perfect
gup 	(I P)	gopanīya	gerundive
gup 	(I P)	gopayati	indicative
gup 	(I P)	gopāyati	indicative
gup 	(I P)	gopāyita	past participle
gup 	(I P)	gopayitavya	gerundive
gup 	(I P)	gopāyitavya	gerundive
gup 	(I P)	gopayitum	infinitive
gup 	(I P)	gopāyitum	infinitive
gup 	(I P)	gopayitvā	absolutive
gup 	(I P)	gopāyitvā	absolutive
gup 	(I P)	gopita	past participle
gup 	(I P)	gopitum	infinitive
gup 	(I P)	gopsyati	future
gup 	(I P)	goptavya	gerundive
gup 	(I P)	goptum	infinitive
gup 	(I P)	gopya	gerundive
gup 	(I P)	gopyate	present passive
gup 	(I P)	gupta	past participle
gup 	(I P)	guptvā	absolutive
gup 	(I P)	gupyate	present passive
gup 	(I P)	jugopa	perfect
gup 	(I P)	jugupsate	desiderative indicative
gup 	(I P)	jugupsati	desiderative indicative
gup 	(I P)	jugupsita	desiderative past participle
gup 	(I P)	jugupuḥ	perfect
hā 	(III P)	ahāsīt	aorist
hā 	(III P)	ahāt	aorist
hā 	(III P)	ajahāḥ	imperfect
hā 	(III P)	ajahām	imperfect
hā 	(III P)	ajahāt	imperfect
hā 	(III P)	ajahuḥ	imperfect
hā 	(III P)	ajījahat	causative aorist
hā 	(III P)	°hāpanīya	causative gerundive
hā 	(III P)	hāpayate	causative indicative
hā 	(III P)	hāpayati	causative indicative
hā 	(III P)	hāsyate	future
hā 	(III P)	hāsyati	future
hā 	(III P)	hāta	past participle
hā 	(III P)	hātavya	gerundive
hā 	(III P)	hātum	infinitive
hā 	(III P)	°hāya	absolutive
hā 	(III P)	heya	gerundive
hā 	(III P)	hīna	past participle
hā 	(III P)	hitvā	absolutive
hā 	(III P)	hīyate	present passive
hā 	(III P)	jahāhi	imperative
hā 	(III P)	jahāma	imperative
hā 	(III P)	jahāmi	indicative
hā 	(III P)	jahāni	imperative
hā 	(III P)	jahāsi	indicative
hā 	(III P)	jahātha	perfect
hā 	(III P)	jahati	indicative
hā 	(III P)	jahāti	indicative
hā 	(III P)	jahatu	imperative
hā 	(III P)	jahātu	imperative
hā 	(III P)	jahau	perfect
hā 	(III P)	jahe	perfect
hā 	(III P)	jahimaḥ	indicative
hā 	(III P)	jahīmaḥ	indicative
hā 	(III P)	jahiṣyati	future
hā 	(III P)	jahīta	imperative
hā 	(III P)	jahita	past participle
hā 	(III P)	jahitha	indicative
hā 	(III P)	jahītha	indicative
hā 	(III P)	jahitha	perfect
hā 	(III P)	jahuhi	imperative
hā 	(III P)	jahūhi	imperative
hā 	(III P)	jahuḥ	perfect
hā 	(III P)	jahyāt	optative
hā 	(III P)	jihāsati	desiderative indicative
han 	(II P)	aghnan	imperfect
han 	(II P)	ahanam	imperfect
han 	(II P)	ahan	imperfect
han 	(II P)	ahanma	imperfect
han 	(II P)	ahanva	imperfect
han 	(II P)	ahata	imperfect
han 	(II P)	ahatam	imperfect
han 	(II P)	ahatām	imperfect
han 	(II P)	ajīghanat	causative aorist
han 	(II P)	ghātayate	causative indicative
han 	(II P)	ghātayati	causative indicative
han 	(II P)	ghātya	causative gerundive
